ItemTekstMan,Item,Focus,QuestAns,ItemTekst,Version,CorrAns,questions,ChangeWord2ndpres,Cleft,ChangeWord1thpres,type,Ynans,ID,n,ChangeResponse_raw,QuestResponse.rt_mean,QuestResponse.rt_raw,QuestResponse.rt_std,YNResp.corr_mean,YNResp.corr_raw,YNResp.corr_std,YNResp.keys_raw,YNResp.rt_mean,YNResp.rt_raw,YNResp.rt_std,changeResponse.corr_mean,changeResponse.corr_raw,changeResponse.corr_std,changeResponse.rt_mean,changeResponse.rt_raw,changeResponse.rt_std,quest_response_raw,order,Education,Participant,gender,frameRate,Age,List,date,reading language,expName,handedness,Native language
De fik sådan ligesom en fornemmelse af hvad der egentlig skete ikke               ,f6,n/a,n/a,De fik sådan ligesom en fornemmelse af hvad der egentlig skete ikke               ,f,,0,,n/a,ingen,filler,0,f6,1,'',0.014660416,0.014660416,0,1,1,0,'0',5.287737846,5.287737846,0,0,0,0,0.030711122,0.030711122,0,'',12,historie,3,kvinde,60.02691344,22,3,2018_nov_07_1033,dansk,working program med print of rt og print med builderevent og forståelse 7.4,højre,dansk
Når man kommer hjem så glemmer man hvor er det nu lige skeerne ligger og glassene står                   ,f7,n/a,n/a,Når man kommer hjem så glemmer man hvor er det nu lige skeerne ligger og glassene står                   ,f,,0,,n/a,ingen,filler,0,f7,1,'',0.014815642,0.014815642,0,1,1,0,'0',7.079576969,7.079576969,0,0,0,0,0.044271495,0.044271495,0,'',21,historie,3,kvinde,60.02691344,22,3,2018_nov_07_1033,dansk,working program med print of rt og print med builderevent og forståelse 7.4,højre,dansk
Min første tanke var jo hvad tænkte han ikke om mig ikke                 ,f9,n/a,n/a,Min første tanke var jo hvad tænkte han ikke om mig ikke                 ,f,,0,,n/a,ingen,filler,0,f9,1,'',0.015871428,0.015871428,0,1,1,0,'0',5.491731167,5.491731167,0,0,0,0,0.033666488,0.033666488,0,'',27,historie,3,kvinde,60.02691344,22,3,2018_nov_07_1033,dansk,working program med print of rt og print med builderevent og forståelse 7.4,højre,dansk
Så vi har ikke været nødt til at sætte en hel masse grænser for hvad må man og hvad må man ikke                  ,f11,n/a,n/a,Så vi har ikke været nødt til at sætte en hel masse grænser for hvad må man og hvad må man ikke                  ,f,,0,,n/a,ingen,filler,0,f11,1,'',0.014752462,0.014752462,0,1,1,0,'0',3.46946454,3.46946454,0,0,0,0,0.03880655,0.03880655,0,'',44,historie,3,kvinde,60.02691344,22,3,2018_nov_07_1033,dansk,working program med print of rt og print med builderevent og forståelse 7.4,højre,dansk
Så får jeg jo erstatning for at jeg ikke kan bøje den og strække den helt som den skal     ,f14,n/a,n/a,Så får jeg jo erstatning for at jeg ikke kan bøje den og strække den helt som den skal     ,f,,0,,n/a,ingen,filler,0,f14,1,'',0.016007731,0.016007731,0,1,1,0,'0',5.352175713,5.352175713,0,0,0,0,0.032180306,0.032180306,0,'',15,historie,3,kvinde,60.02691344,22,3,2018_nov_07_1033,dansk,working program med print of rt og print med builderevent og forståelse 7.4,højre,dansk
De føler at de bare kan trampe på dem der ikke er så populære     ,f17,n/a,Dem der ikke er populære,De føler at de bare kan trampe på dem der ikke er så populære     ,f,,Hvem trampes på?,,n/a,ingen,filler,0,f17,1,'',7.225451469,7.225451469,0,1,1,0,'0',3.625972986,3.625972986,0,0,0,0,0.032992672,0.032992672,0,u'dem der ikke er s\xe5 popul\xe6re',35,historie,3,kvinde,60.02691344,22,3,2018_nov_07_1033,dansk,working program med print of rt og print med builderevent og forståelse 7.4,højre,dansk
På mit gymnasie der er det faktisk blevet ændret med at piger de godt kan få lov til at springe         ,f18,n/a,piger,På mit gymnasie der er det faktisk blevet ændret med at piger de godt kan få lov til at springe         ,f,,Hvem må springe?,,n/a,ingen,filler,0,f18,1,'',4.028409958,4.028409958,0,0,0,0,,,,,0,0,0,0.033556163,0.033556163,0,'pigerne',22,historie,3,kvinde,60.02691344,22,3,2018_nov_07_1033,dansk,working program med print of rt og print med builderevent og forståelse 7.4,højre,dansk
Jeg tror jeg en enkelt gang har fået en bemærkning om at nu er der vist kommet lidt Århus ind i sproget mens jeg boede dernede,f19,n/a,n/a,Jeg tror jeg en enkelt gang har fået en bemærkning om at nu er der vist kommet lidt Århus ind i sproget mens jeg boede dernede,f,,0,,n/a,ingen,filler,0,f19,1,'',0.014299936,0.014299936,0,1,1,0,'0',6.096179962,6.096179962,0,0,0,0,0.03865293,0.03865293,0,'',3,historie,3,kvinde,60.02691344,22,3,2018_nov_07_1033,dansk,working program med print of rt og print med builderevent og forståelse 7.4,højre,dansk
Dengang blev vi allerede enige om at det var egentlig barmhjertigt ikke                 ,f21,n/a,n/a,Dengang blev vi allerede enige om at det var egentlig barmhjertigt ikke                 ,f,,0,,n/a,ingen,filler,0,f21,1,'',0.016105548,0.016105548,0,1,1,0,'0',6.403533459,6.403533459,0,0,0,0,0.03802273,0.03802273,0,'',47,historie,3,kvinde,60.02691344,22,3,2018_nov_07_1033,dansk,working program med print of rt og print med builderevent og forståelse 7.4,højre,dansk
Det har vi da også snakket om senere at sådan skal det i hvert fald ikke være hos mig vel                 ,f23,n/a,n/a,Det har vi da også snakket om senere at sådan skal det i hvert fald ikke være hos mig vel                 ,f,,0,,n/a,ingen,filler,0,f23,1,'',0.014812114,0.014812114,0,0,0,0,,,,,0,0,0,0.037588485,0.037588485,0,'',28,historie,3,kvinde,60.02691344,22,3,2018_nov_07_1033,dansk,working program med print of rt og print med builderevent og forståelse 7.4,højre,dansk
Jeg spurgte også min tandlæge om vi ikke skulle få det navn             ,f1,n/a,n/a,Jeg spurgte også min mand om vi ikke skulle få det navn             ,f,mand,0,tandlæge,n/a,mand,filler,1,f1,1,'mand',0.024824763,0.024824763,0,1,1,0,'1',1.854262114,1.854262114,0,1,1,0,1.648287535,1.648287535,0,'',16,historie,3,kvinde,60.02691344,22,3,2018_nov_07_1033,dansk,working program med print of rt og print med builderevent og forståelse 7.4,højre,dansk
Flemming han kunne godt tale sådan lidt som nogle af alle de der bønder ude fra København eller hvor de nu kommer fra                ,f3,n/a,taler,Flemming han kunne godt tale sådan lidt som nogle af alle de der bønder ude fra Mogenstrup eller hvor de nu kommer fra                ,f,Mogenstrup,Hvad gør Flemming?, København,n/a,Mogenstrup,filler,1,f3,1,'mogenstrup',18.05188751,18.05188751,0,1,1,0,'1',4.505038738,4.505038738,0,0,0,0,6.0466609,6.0466609,0,'tale ligesom den fra mogenstrup',26,historie,3,kvinde,60.02691344,22,3,2018_nov_07_1033,dansk,working program med print of rt og print med builderevent og forståelse 7.4,højre,dansk
Kattene kunne få lov at vælge hvilken klasse de godt kunne synes at komme i          ,f4,n/a,klasse,Ungerne kunne få lov at vælge hvilken klasse de godt kunne synes at komme i          ,f,Ungerne,Hvad kan vælges?, kattene,n/a,Ungerne,filler,1,f4,1,'ungerne',4.574890137,4.574890137,0,1,1,0,'1',3.28621316,3.28621316,0,0,0,0,1.831537366,1.831537366,0,'klasse',33,historie,3,kvinde,60.02691344,22,3,2018_nov_07_1033,dansk,working program med print of rt og print med builderevent og forståelse 7.4,højre,dansk
Nede på Niels Steensens fodboldbane der taler de om hvad er det lige protestantismen er i forhold til katolicismen    ,f8,n/a,n/a,Nede på Niels Steensens gymnasium der taler de om hvad er det lige protestantismen er i forhold til katolicismen    ,f,gymnasium,0, fodboldbane,n/a,gymnasium,filler,1,f8,1,'gymnasium',0.019983605,0.019983605,0,1,1,0,'1',1.998361826,1.998361826,0,1,1,0,7.14622879,7.14622879,0,'',39,historie,3,kvinde,60.02691344,22,3,2018_nov_07_1033,dansk,working program med print of rt og print med builderevent og forståelse 7.4,højre,dansk
Man sidder dog tilbage med det indtryk hvad mente han egentlig med det der                 ,f10,n/a,n/a,Man sidder immervæk tilbage med det indtryk hvad mente han egentlig med det der                 ,f,immervæk,0, dog,n/a,immervæk,filler,1,f10,1,u'immerv\xe6k',0.021328352,0.021328352,0,1,1,0,'1',2.320855379,2.320855379,0,1,1,0,4.114041805,4.114041805,0,'',5,historie,3,kvinde,60.02691344,22,3,2018_nov_07_1033,dansk,working program med print of rt og print med builderevent og forståelse 7.4,højre,dansk
Til fødslen skal man sådan lige ind at smage på hvad er det lige man præcis siger                  ,f12,n/a,n/a,Til jobsamtalen skal man sådan lige ind at smage på hvad er det lige man præcis siger                  ,f,jobsamtalen,0,,n/a,fødslen,filler,1,f12,1,'',0.014780363,0.014780363,0,0,0,0,,,,,0,0,0,0.03767572,0.03767572,0,'',42,historie,3,kvinde,60.02691344,22,3,2018_nov_07_1033,dansk,working program med print of rt og print med builderevent og forståelse 7.4,højre,dansk
Euforien smitter da selvfølgelig igennem også på at vi ikke kan få læger og tandlæger og sådan nogle ting heroppe     ,f13,n/a,n/a,Arbejdsløsheden smitter da selvfølgelig igennem også på at vi ikke kan få læger og tandlæger og sådan nogle ting heroppe     ,f,Arbejdsløsheden,0,euforien,n/a,Arbejdsløsheden,filler,1,f13,1,u'arbejdsl\xf8sheden',0.019787328,0.019787328,0,1,1,0,'1',1.771906614,1.771906614,0,0,0,0,6.813039303,6.813039303,0,'',36,historie,3,kvinde,60.02691344,22,3,2018_nov_07_1033,dansk,working program med print of rt og print med builderevent og forståelse 7.4,højre,dansk
Det havde jeg virkelig problemer med sidste sommerferie at jeg kun fik en månedsløn af mor og far,f15,n/a,n/a,Det havde jeg virkelig problemer med sidste jul at jeg kun fik en månedsløn af mor og far      ,f,jul,0,sommerferie,n/a,jul,filler,1,f15,1,'jul',0.030336531,0.030336531,0,1,1,0,'1',2.984075308,2.984075308,0,1,1,0,1.348389506,1.348389506,0,'',14,historie,3,kvinde,60.02691344,22,3,2018_nov_07_1033,dansk,working program med print of rt og print med builderevent og forståelse 7.4,højre,dansk
Der er altid popsangere der går og holder øje med at der ikke er nogen der snyder sig ind          ,f16,n/a,n/a,Der er altid idioter der går og holder øje med at der ikke er nogen der snyder sig ind          ,f,idioter,0,popsangere,n/a,idioter,filler,1,f16,1,'idioter',0.029884325,0.029884325,0,1,1,0,'1',1.73536849,1.73536849,0,1,1,0,2.614630938,2.614630938,0,'',38,historie,3,kvinde,60.02691344,22,3,2018_nov_07_1033,dansk,working program med print of rt og print med builderevent og forståelse 7.4,højre,dansk
Jeg er skrevet på sådan en venteliste i toget med at jeg vil gerne lære at spille guitar            ,f20,n/a,n/a,Jeg er skrevet på sådan en venteliste i klubben med at jeg vil gerne lære at spille guitar            ,f,klubben,0,toget,n/a,klubben,filler,1,f20,1,'klubben',0.018449957,0.018449957,0,1,1,0,'1',2.772242069,2.772242069,0,1,1,0,2.96445179,2.96445179,0,'',1,historie,3,kvinde,60.02691344,22,3,2018_nov_07_1033,dansk,working program med print of rt og print med builderevent og forståelse 7.4,højre,dansk
På beboermødet fik min socialrådgiver sådan en raptus med at nu ville hun ligesom prøve at bo i noget moderne byggeri         ,f22,n/a,n/a,På beboermødet fik min mor sådan en raptus med at nu ville hun ligesom prøve at bo i noget moderne byggeri         ,f,mor,0,socialrådgiver,n/a,mor,filler,1,f22,1,'mor',0.031698916,0.031698916,0,1,1,0,'1',2.849392414,2.849392414,0,1,1,0,1.06519258,1.06519258,0,'',37,historie,3,kvinde,60.02691344,22,3,2018_nov_07_1033,dansk,working program med print of rt og print med builderevent og forståelse 7.4,højre,dansk
Man har fra parkgængernes side syntes at nu var det altså for dyrt  ,f24,n/a,n/a,Man har fra beboernes side syntes at nu var det altså for dyrt,f,beboernes,0,parkgængernes,n/a,beboernes,filler,1,f24,1,'beboernes',0.023459809,0.023459809,0,1,1,0,'1',2.009237766,2.009237766,0,1,1,0,2.781240702,2.781240702,0,'',18,historie,3,kvinde,60.02691344,22,3,2018_nov_07_1033,dansk,working program med print of rt og print med builderevent og forståelse 7.4,højre,dansk
Vi var med toget hen til museet,1,y,n/a,Vi var med bussen hen til museet,c,bussen,0,toget,n,bussen,item,1,1c,1,'bussen',0.02486421,0.02486421,0,1,1,0,'1',1.300585985,1.300585985,0,1,1,0,1.531700492,1.531700492,0,'',32,historie,3,kvinde,60.02691344,22,3,2018_nov_07_1033,dansk,working program med print of rt og print med builderevent og forståelse 7.4,højre,dansk
Jeg har de to vildbasser at holde styr på i min lille bedrift,2,n,n/a,Jeg har de to vildbasser at holde styr på i min lille gesjæft,d,gesjæft,0,bedrift,n,gesjæft,item,1,2d,1,u'gesj\xe6ft',0.020819383,0.020819383,0,1,1,0,'1',2.22824955,2.22824955,0,1,1,0,3.381028652,3.381028652,0,'',13,historie,3,kvinde,60.02691344,22,3,2018_nov_07_1033,dansk,working program med print of rt og print med builderevent og forståelse 7.4,højre,dansk
Det var den historie man hørte i min generation i hvert fald,3,y,n/a,Det var den fortælling man hørte i min generation i hvert fald,a,fortælling,0,historie,y,fortælling,item,1,3a,1,u'fort\xe6lling',0.021441564,0.021441564,0,1,1,0,'1',2.378452778,2.378452778,0,1,1,0,2.448025227,2.448025227,0,'',8,historie,3,kvinde,60.02691344,22,3,2018_nov_07_1033,dansk,working program med print of rt og print med builderevent og forståelse 7.4,højre,dansk
Det er sådan en aften man husker resten af livet uanset hvad der sker,4,n,n/a,Det er sådan en aften man husker resten af tiden uanset hvad der sker,b,tiden,0,livet,y,tiden,item,1,4b,1,'tiden',0.022836665,0.022836665,0,1,1,0,'1',2.491952896,2.491952896,0,1,1,0,1.914823174,1.914823174,0,'',43,historie,3,kvinde,60.02691344,22,3,2018_nov_07_1033,dansk,working program med print of rt og print med builderevent og forståelse 7.4,højre,dansk
Jeg boede på den vej i starten af min uddannelse i København,5,y,I starten af sin uddanndelse,Jeg boede på den gade i starten af min uddannelse i København,c,gade,Hvornår boede personen i København?,vej,n,gade,item,1,5c,1,'gade',5.506997585,5.506997585,0,1,1,0,'1',1.692488551,1.692488551,0,1,1,0,1.731579185,1.731579185,0,'dengang',25,historie,3,kvinde,60.02691344,22,3,2018_nov_07_1033,dansk,working program med print of rt og print med builderevent og forståelse 7.4,højre,dansk
Vi skulle køre igennem et stort land på turen,6,n,n/a,Vi skulle køre igennem et stort land på ferien,d,ferien,0,turen,n,ferien,item,1,6d,1,'ferien',0.020654215,0.020654215,0,1,1,0,'1',1.880705476,1.880705476,0,1,1,0,1.298450351,1.298450351,0,'',41,historie,3,kvinde,60.02691344,22,3,2018_nov_07_1033,dansk,working program med print of rt og print med builderevent og forståelse 7.4,højre,dansk
Det er de ydre vægge kommandantskabet står for vedligeholdelsen af,7,y,n/a,Det er de ydre mure kommandantskabet står for vedligeholdelsen af,a,mure,0,vægge,y,mure,item,1,7a,1,'mure',0.026433136,0.026433136,0,1,1,0,'1',1.759208322,1.759208322,0,1,1,0,1.598343968,1.598343968,0,'',17,historie,3,kvinde,60.02691344,22,3,2018_nov_07_1033,dansk,working program med print of rt og print med builderevent og forståelse 7.4,højre,dansk
Det var sagfører min farfar havde virke som en overgang,8,n,n/a,Det var sagfører min farfar havde virke som en periode,b,periode,0,overgang,y,periode,item,1,8b,1,'periode',0.021530082,0.021530082,0,1,1,0,'1',5.045186996,5.045186996,0,1,1,0,4.280627251,4.280627251,0,'',31,historie,3,kvinde,60.02691344,22,3,2018_nov_07_1033,dansk,working program med print of rt og print med builderevent og forståelse 7.4,højre,dansk
Du har brug for snedkere til det byggeri,9,y,Du,Du har brug for tømrere til det byggeri,c,tømrere,Hvem har brug for nogen?,snedkere,n,tømrere,item,1,9c,1,u't\xf8mrere',3.858770609,3.858770609,0,1,1,0,'1',1.783288002,1.783288002,0,1,1,0,2.498016357,2.498016357,0,'du har',19,historie,3,kvinde,60.02691344,22,3,2018_nov_07_1033,dansk,working program med print of rt og print med builderevent og forståelse 7.4,højre,dansk
Man betalte for finessen hos det firma,10,n,n/a,Man betalte for finessen hos det selskab,d,selskab,0,firma,n,selskab,item,1,10d,1,'selskab',0.024633938,0.024633938,0,1,1,0,'1',3.499722242,3.499722242,0,1,1,0,1.831499457,1.831499457,0,'',34,historie,3,kvinde,60.02691344,22,3,2018_nov_07_1033,dansk,working program med print of rt og print med builderevent og forståelse 7.4,højre,dansk
Det var den nye indsigt jeg så som det helt store ved at gå i skole,11,y,n/a,Det var den nye viden jeg så som det helt store ved at gå i skole,a,viden,0,indsigt,y,viden,item,1,11a,1,'viden',0.022126608,0.022126608,0,1,1,0,'1',1.676307917,1.676307917,0,1,1,0,2.498019695,2.498019695,0,'',23,historie,3,kvinde,60.02691344,22,3,2018_nov_07_1033,dansk,working program med print of rt og print med builderevent og forståelse 7.4,højre,dansk
Det er den her nymodens pædagogik man skal lære alle steder i systemet,12,n,n/a,Det er den her nymodens pædagogik man skal lære alle steder i samfundet,b,samfundet,0,systemet,y,samfundet,item,1,12b,1,'',0.014698582,0.014698582,0,0,0,0,'0',3.207761288,3.207761288,0,0,0,0,0.034194704,0.034194704,0,'',29,historie,3,kvinde,60.02691344,22,3,2018_nov_07_1033,dansk,working program med print of rt og print med builderevent og forståelse 7.4,højre,dansk
Jeg interesserede mig for geografi som barn,13,y,n/a,Jeg interesserede mig for biologi som barn,c,biologi,0,geografi,n,biologi,item,1,13c,1,'biologi',0.028470304,0.028470304,0,1,1,0,'1',1.182387948,1.182387948,0,1,1,0,1.681660891,1.681660891,0,'',46,historie,3,kvinde,60.02691344,22,3,2018_nov_07_1033,dansk,working program med print of rt og print med builderevent og forståelse 7.4,højre,dansk
Jeg var omhyggelig med den tjans på lageret,14,n,n/a,Jeg var omhyggelig med den tjans på fabrikken,d,fabrikken,0,lageret,n,fabrikken,item,1,14d,1,'fabrikken',0.02851809,0.02851809,0,1,1,0,'1',3.035974264,3.035974264,0,1,1,0,6.546085358,6.546085358,0,'',0,historie,3,kvinde,60.02691344,22,3,2018_nov_07_1033,dansk,working program med print of rt og print med builderevent og forståelse 7.4,højre,dansk
Det er en eller anden barriere de har over for at læse aviser,15,y,n/a,Det er en eller anden blokering de har over for at læse aviser,a,blokering,0,barriere,y,blokering,item,1,15a,1,'blokering',0.019967249,0.019967249,0,1,1,0,'1',3.327396393,3.327396393,0,1,1,0,2.63128233,2.63128233,0,'',2,historie,3,kvinde,60.02691344,22,3,2018_nov_07_1033,dansk,working program med print of rt og print med builderevent og forståelse 7.4,højre,dansk
Det var antropologi jeg beskæftigede mig med i afhandlingen,16,n,n/a,Det var antropologi jeg beskæftigede mig med i specialet,b,specialet,0,afhandlingen,y,specialet,item,1,16b,1,'specialet',0.017229646,0.017229646,0,1,1,0,'1',1.928264618,1.928264618,0,1,1,0,2.18142271,2.18142271,0,'',48,historie,3,kvinde,60.02691344,22,3,2018_nov_07_1033,dansk,working program med print of rt og print med builderevent og forståelse 7.4,højre,dansk
Jeg har en utrolig fleksibel stilling med hensyn til flekstid og hjemmearbejde,17,y,n/a,Jeg har en utrolig fleksibel ansættelse med hensyn til flekstid og hjemmearbejde,c,ansættelse,0,stilling,n,ansættelse,item,1,17c,1,u'ans\xe6ttelse',0.021251382,0.021251382,0,1,1,0,'1',3.106007099,3.106007099,0,1,1,0,3.430951834,3.430951834,0,'',7,historie,3,kvinde,60.02691344,22,3,2018_nov_07_1033,dansk,working program med print of rt og print med builderevent og forståelse 7.4,højre,dansk
Man skulle bygge et årsværk ovenpå uddannelsen hvis man ville det,18,n,Bygge det oven på forløbet,Man skulle bygge et årsværk ovenpå forløbet hvis man ville det,d,forløbet,Hvad skal man gøre med et årsværk?,uddannelsen,n,forløbet,item,1,18d,1,u'forl\xf8bet',18.48548508,18.48548508,0,1,1,0,'1',2.693094015,2.693094015,0,1,1,0,3.880819321,3.880819321,0,u'bygge p\xe5',10,historie,3,kvinde,60.02691344,22,3,2018_nov_07_1033,dansk,working program med print of rt og print med builderevent og forståelse 7.4,højre,dansk
Det er jo en alt for kort tid jeg har kendt min papfar,19,y,n/a,Det er jo en alt for kort stund jeg har kendt min papfar,a,stund,0,tid,y,stund,item,1,19a,1,'stund',0.029163362,0.029163362,0,1,1,0,'1',1.896965981,1.896965981,0,1,1,0,1.348418713,1.348418713,0,'',9,historie,3,kvinde,60.02691344,22,3,2018_nov_07_1033,dansk,working program med print of rt og print med builderevent og forståelse 7.4,højre,dansk
Det var jo midt i frokosten om tirsdagen at min mor skulle til slagteren,20,n,n/a,Det var jo midt i frokosten om tirsdagen at min mor skulle til bageren,b,bageren,0,slagteren,y,bageren,item,1,20b,1,'bageren',0.028782357,0.028782357,0,1,1,0,'1',2.82464385,2.82464385,0,1,1,0,2.048161745,2.048161745,0,'',4,historie,3,kvinde,60.02691344,22,3,2018_nov_07_1033,dansk,working program med print of rt og print med builderevent og forståelse 7.4,højre,dansk
Jeg fik en brugt mountainbike i fødselsdagsgave den sommer,21,y,Han fik den i gave,Jeg fik en brugt racercykel i fødselsdagsgave den sommer,c,racercykel,Hvad skete der med cyklen?,mountainbike,n,racercykel,item,1,21c,1,'racercykel',8.658220291,8.658220291,0,1,1,0,'1',1.59574008,1.59574008,0,1,1,0,2.4480474,2.4480474,0,'fik i gave',45,historie,3,kvinde,60.02691344,22,3,2018_nov_07_1033,dansk,working program med print of rt og print med builderevent og forståelse 7.4,højre,dansk
